Lemma,Case,Number,Gender,Degree,Upos,Forms
Wirtschaftsminister,Acc,Sing,Masc,,NOUN,Wirtschaftsminister
Wirtschaftsminister,Acc,Plur,Masc,,NOUN,Wirtschaftsminister
Wirtschaftsministerium,Dat,Sing,Neut,,NOUN,Wirtschaftsministerium
Wirtschaftsministerium,Acc,Sing,Neut,,NOUN,Wirtschaftsministerium
Wirtschaftsnachricht,Acc,Plur,Fem,,NOUN,Wirtschaftsnachrichten
Wirtschaftsnachrichten-Agentur,Dat,Sing,Fem,,NOUN,Wirtschaftsnachrichten-Agentur
Wirtschaftsnachrichtenagentur,Dat,Sing,Fem,,NOUN,Wirtschaftsnachrichtenagentur
Wirtschaftsnation,Dat,Sing,Fem,,NOUN,Wirtschaftsnation
Wirtschaftsnation,Dat,Plur,Fem,,NOUN,Wirtschaftsnationen
Wirtschaftsordnung,Dat,Sing,Fem,,NOUN,Wirtschaftsordnung
Wirtschaftspartner,Dat,Sing,Masc,,NOUN,Wirtschaftspartner
Wirtschaftspartnerschaft,Dat,Sing,Fem,,NOUN,Wirtschaftspartnerschaft
Wirtschaftspolitik,Dat,Sing,Fem,,NOUN,Wirtschaftspolitik
Wirtschaftspolitik,Acc,Sing,Fem,,NOUN,Wirtschaftspolitik
Wirtschaftspresse,Dat,Sing,Fem,,NOUN,Wirtschaftspresse
Wirtschaftspresse,Acc,Sing,Fem,,NOUN,Wirtschaftspresse
Wirtschaftsproblem,Acc,Sing,Neut,,NOUN,Wirtschaftsproblem
Wirtschaftsprofessor,Acc,Sing,Masc,,NOUN,Wirtschaftsprofessor
Wirtschaftsprognose,Acc,Sing,Fem,,NOUN,Wirtschaftsprognose
Wirtschaftsprominenz,Dat,Sing,Fem,,NOUN,Wirtschaftsprominenz
Wirtschaftsprüfer,Acc,Plur,Masc,,NOUN,Wirtschaftsprüfer
Wirtschaftsprüfer,Acc,Sing,Masc,,NOUN,Wirtschaftsprüfer
Wirtschaftsprüfer,Dat,Plur,Masc,,NOUN,Wirtschaftsprüfern
Wirtschaftsprüfungsgesellschaft,Dat,Sing,Fem,,NOUN,Wirtschaftsprüfungsgesellschaft
Wirtschaftsraum,Acc,Sing,Masc,,NOUN,Wirtschaftsraum
Wirtschaftsraum,Dat,Sing,Masc,,NOUN,Wirtschaftsraum
Wirtschaftsrecht,Acc,Sing,Neut,,NOUN,Wirtschaftsrecht
Wirtschaftsrechtsgespräch,Dat,Sing,Neut,,NOUN,Wirtschaftsrechtsgespräch
Wirtschaftsredaktion,Dat,Sing,Fem,,NOUN,Wirtschaftsredaktion
Wirtschaftsredaktor,Acc,Sing,Masc,,NOUN,Wirtschaftsredaktor
Wirtschaftsreform,Acc,Plur,Fem,,NOUN,Wirtschaftsreformen
Wirtschaftsreform,Dat,Plur,Fem,,NOUN,Wirtschaftsreformen
Wirtschaftsrückgang,Dat,Sing,Masc,,NOUN,Wirtschaftsrückgang
Wirtschaftsschwäche,Acc,Sing,Fem,,NOUN,Wirtschaftsschwäche
Wirtschaftsseite,Dat,Sing,Fem,,NOUN,Wirtschaftsseite
Wirtschaftsseite,Dat,Plur,Fem,,NOUN,Wirtschaftsseiten
Wirtschaftssektor,Dat,Sing,Masc,,NOUN,Wirtschaftssektor
Wirtschaftssenator,Dat,Sing,Masc,,NOUN,Wirtschaftssenator
Wirtschaftssender,Dat,Sing,Masc,,NOUN,Wirtschaftssender
Wirtschaftsspionage,Acc,Sing,Fem,,NOUN,Wirtschaftsspionage
Wirtschaftsspionage,Dat,Sing,Fem,,NOUN,Wirtschaftsspionage
Wirtschaftsspionage-Tätigkeit,Acc,Sing,Fem,,NOUN,Wirtschaftsspionage-Tätigkeit
Wirtschaftsstandort,Acc,Sing,Masc,,NOUN,Wirtschaftsstandort
Wirtschaftsstandort,Dat,Sing,Masc,,NOUN,Wirtschaftsstandort
Wirtschaftsstrafkammer,Dat,Sing,Fem,,NOUN,Wirtschaftsstrafkammer
Wirtschaftsstrafsache,Acc,Plur,Fem,,NOUN,Wirtschaftsstrafsachen
Wirtschaftsstrategiespiel,Acc,Sing,Neut,,NOUN,Wirtschaftsstrategiespiel
Wirtschaftsstudent,Acc,Sing,Masc,,NOUN,Wirtschaftsstudenten
Wirtschaftsstudie,Dat,Sing,Fem,,NOUN,Wirtschaftsstudie
Wirtschaftssystem,Acc,Sing,Neut,,NOUN,Wirtschaftssystem
Wirtschaftssystem,Dat,Sing,Neut,,NOUN,Wirtschaftssystem
Wirtschaftsterrorismus,Acc,Sing,Masc,,NOUN,Wirtschaftsterrorismus
Wirtschaftstheoretiker,Dat,Sing,Masc,,NOUN,Wirtschaftstheoretiker
Wirtschaftstheorie,Acc,Sing,Fem,,NOUN,Wirtschaftstheorie
Wirtschaftsunternehmen,Dat,Plur,Neut,,NOUN,Wirtschaftsunternehmen
Wirtschaftsunternehmen,Dat,Sing,Neut,,NOUN,Wirtschaftsunternehmen
Wirtschaftsunternehmen,Acc,Plur,Neut,,NOUN,Wirtschaftsunternehmen
Wirtschaftsunternehmen,Acc,Sing,Neut,,NOUN,Wirtschaftsunternehmen
Wirtschaftsverband,Dat,Plur,Masc,,NOUN,Wirtschaftsverbänden
Wirtschaftsverband,Acc,Sing,Masc,,NOUN,Wirtschaftsverband
Wirtschaftsverband,Acc,Plur,Masc,,NOUN,Wirtschaftsverbände
Wirtschaftsverkehr,Dat,Sing,Masc,,NOUN,Wirtschaftsverkehr
Wirtschaftsvertreter,Dat,Sing,Masc,,NOUN,Wirtschaftsvertreter
Wirtschaftsvertreter,Dat,Plur,Masc,,NOUN,Wirtschaftsvertretern
Wirtschaftswachstum,Acc,Sing,Neut,,NOUN,Wirtschaftswachstum
Wirtschaftswelt,Acc,Sing,Fem,,NOUN,Wirtschaftswelt
Wirtschaftswissenschaft,Dat,Plur,Fem,,NOUN,Wirtschaftswissenschaften
Wirtschaftswissenschaft,Acc,Plur,Fem,,NOUN,Wirtschaftswissenschaften
Wirtschaftswissenschaftler,Dat,Sing,Masc,,NOUN,Wirtschaftswissenschaftler
Wirtschaftswissenschaftler,Dat,Plur,Masc,,NOUN,Wirtschaftswissenschaftlern
Wirtschaftswoche,Dat,Sing,Fem,,NOUN,Wirtschaftswoche
Wirtschaftswoche-Ableger,Acc,Sing,Masc,,NOUN,Wirtschaftswoche-Ableger
Wirtschaftszeitung,Acc,Sing,Fem,,NOUN,Wirtschaftszeitung
Wirtschaftszeitung,Dat,Sing,Fem,,NOUN,Wirtschaftszeitung
Wirtschaftszentrum,Acc,Plur,Neut,,NOUN,Wirtschaftszentren
Wirtschaftszweig,Acc,Plur,Masc,,NOUN,Wirtschaftszweige
Wirtschaftszweig,Dat,Plur,Masc,,NOUN,Wirtschaftszweigen
Wirtschaftszweig,Dat,Sing,Masc,,NOUN,Wirtschaftszweig
Wirtschaftszweig,Acc,Sing,Masc,,NOUN,Wirtschaftszweig
Wisch-Effekt,Acc,Plur,Masc,,NOUN,Wisch-Effekte
Wisconsin,Dat,Sing,Neut,,PROPN,Wisconsin
Wisconsin,Dat,Sing,Masc,,PROPN,Wisconsin
Wisell,Dat,Sing,Masc,,PROPN,Wisell
Wismut,Acc,Sing,Masc,,PROPN,Wismut
Wisseloord,Dat,Sing,Neut,,PROPN,Wisseloord
Wissen,Dat,Sing,Neut,,NOUN,Wissen
Wissen,Acc,Sing,Neut,,NOUN,Wissen
Wissen,Dat,,,,NOUN,Wissen
Wissengesellschaft,Acc,Sing,Fem,,NOUN,Wissengesellschaft
Wissensarbeit,Acc,Sing,Fem,,NOUN,Wissensarbeit
Wissensarbeiter,Dat,Sing,Masc,,NOUN,Wissensarbeiter
Wissensarbeiter,Dat,Plur,Masc,,NOUN,Wissensarbeitern
Wissensbasis,Dat,Sing,Fem,,NOUN,Wissensbasis
Wissensbasis,Acc,Sing,Fem,,NOUN,Wissensbasis
Wissenschaft,Acc,Sing,Fem,,NOUN,Wissenschaft
Wissenschaft,Acc,Sing,Fem,,PROPN,Wissenschaft
Wissenschaft,Dat,Sing,Fem,,PROPN,Wissenschaft
Wissenschaft,Dat,Sing,Fem,,NOUN,Wissenschaft
Wissenschaft,Acc,Plur,Fem,,NOUN,Wissenschaften
Wissenschaft,Dat,,,,NOUN,Wissenschaft
Wissenschaft,Acc,,,,NOUN,Wissenschaft | Wissenschaften
Wissenschaftler,Dat,Sing,Masc,,NOUN,Wissenschaftler
Wissenschaftler,Dat,Plur,Masc,,NOUN,Wissenschaftler | Wissenschaftlern
Wissenschaftler,Acc,Sing,Masc,,NOUN,Wissenschaftler
Wissenschaftler,Acc,Plur,Masc,,NOUN,Wissenschaftler
Wissenschaftlichkeit,Acc,Sing,Fem,,NOUN,Wissenschaftlichkeit
Wissenschafts-Netz,Dat,Sing,Neut,,NOUN,Wissenschafts-Netz
Wissenschaftsbereich,Dat,Sing,Masc,,NOUN,Wissenschaftsbereich
Wissenschaftsgesellschaft,Acc,Sing,Fem,,NOUN,Wissenschaftsgesellschaft
Wissenschaftsinstitut,Dat,Plur,Neut,,NOUN,Wissenschaftsinstituten
Wissenschaftsladen,Dat,Sing,Neut,,NOUN,Wissenschaftsladen
Wissenschaftsladen,Dat,Sing,Masc,,NOUN,Wissenschaftsladen
Wissenschaftsladen,Acc,Sing,Masc,,NOUN,Wissenschaftsladen
Wissenschaftsmagazin,Dat,Sing,Neut,,NOUN,Wissenschaftsmagazin
Wissenschaftsministerium,Dat,Sing,Neut,,NOUN,Wissenschaftsministerium
Wissenschaftsnetz,Dat,Sing,Neut,,NOUN,Wissenschaftsnetz
Wissenschaftsnetz,Acc,Sing,Neut,,NOUN,Wissenschaftsnetz
Wissenschaftsportal,Acc,Sing,Neut,,NOUN,Wissenschaftsportal
Wissenschaftspressekonferenz,Dat,Sing,Fem,,NOUN,Wissenschaftspressekonferenz
Wissenschaftsrat,Acc,Sing,Masc,,NOUN,Wissenschaftsrat
Wissenschaftsstandort,Acc,Sing,Masc,,NOUN,Wissenschaftsstandort
Wissenschaftszentrum,Dat,Sing,Neut,,NOUN,Wissenschaftszentrum
Wissensdatenbank,Dat,Plur,Fem,,NOUN,Wissensdatenbanken
Wissensdiagnostik,Dat,Sing,Fem,,NOUN,Wissensdiagnostik
Wissenselite,Dat,Sing,Fem,,NOUN,Wissenselite
Wissensfirma,Dat,Sing,Fem,,NOUN,Wissensfirma
Wissensgebiet,Dat,Plur,Neut,,NOUN,Wissensgebieten
Wissensgesellschaft,Acc,Sing,Fem,,NOUN,Wissensgesellschaft
Wissensgesellschaft,Dat,Sing,Fem,,NOUN,Wissensgesellschaft
Wissenskluft,Acc,Sing,Fem,,NOUN,Wissenskluft
Wissenslandkarte,Dat,Sing,Fem,,NOUN,Wissenslandkarte
Wissensmanagement,Dat,Sing,Neut,,NOUN,Wissensmanagement
Wissensmanagement,Acc,Sing,Neut,,NOUN,Wissensmanagement
Wissensmanagementsystem,Dat,Plur,Neut,,NOUN,Wissensmanagementsystemen
Wissensproduktion,Dat,Sing,Fem,,NOUN,Wissensproduktion
Wissensstand,Acc,Sing,Masc,,NOUN,Wissensstand
Wissensstand,Dat,Sing,Masc,,NOUN,Wissensstand
Wissenstechnologie,Dat,Sing,Fem,,NOUN,Wissenstechnologie
Wissenstest,Dat,Plur,Masc,,NOUN,Wissenstests
Wissensverlust,Dat,Sing,Masc,,NOUN,Wissensverlust
Wissensvermittler,Acc,Plur,Masc,,NOUN,Wissensvermittler
Wissensvermittlung,Dat,Sing,Fem,,NOUN,Wissensvermittlung
Wissensvorsprung,Acc,Sing,Masc,,NOUN,Wissensvorsprung
Wissenszugang,Acc,Sing,Masc,,NOUN,Wissenszugang
Wissenszuwachs,Dat,Sing,Masc,,NOUN,Wissenszuwachs
Wissensökonomie,Acc,Sing,Fem,,NOUN,Wissensökonomie
Wissmann,Dat,Sing,Masc,,PROPN,Wissmann
Witt,Dat,Sing,Masc,,PROPN,Witt
Witten,Dat,Sing,Neut,,PROPN,Witten
Witterung,Dat,Sing,Fem,,NOUN,Witterung
Witterungseinfluß,Dat,Plur,Masc,,NOUN,Witterungseinflüssen
Wittgenstein,Dat,Sing,Masc,,PROPN,Wittgenstein
Wittich,Dat,Sing,,,PROPN,Wittich
Wittlich,Dat,Sing,Masc,,PROPN,Wittlich
Wittlingen,Dat,Sing,Neut,,PROPN,Wittlingen
Wittmer,Dat,Sing,Masc,,PROPN,Wittmer
Wittmund,Dat,Sing,Neut,,PROPN,Wittmund
Witwe,Dat,Sing,Fem,,NOUN,Witwe
Witwe,Acc,Sing,Fem,,NOUN,Witwe
Witz,Acc,Sing,Masc,,NOUN,Witz
Witz,Dat,Sing,Masc,,NOUN,Witz
Witz,Dat,Plur,Masc,,NOUN,Witzen
Witz,Acc,,,,NOUN,Witz
Witz,Dat,,,,NOUN,Witz
Witz-Seite,Acc,Sing,Fem,,NOUN,Witz-Seite
Wjatscheslaw,Acc,Sing,Masc,,PROPN,Wjatscheslaw
Wladiwostok,Dat,Sing,Neut,,PROPN,Wladiwostok
Woama,Dat,Sing,Neut,,PROPN,Woama
Woche,Dat,Plur,Fem,,NOUN,Wochen
Woche,Acc,Plur,Fem,,NOUN,Wochen
Woche,Acc,Sing,Fem,,NOUN,Woche
Woche,Dat,Sing,Fem,,NOUN,Woche
Wochenanfang,Dat,Sing,Masc,,NOUN,Wochenanfang
Wochenarbeitszeit,Acc,Sing,Fem,,NOUN,Wochenarbeitszeit
Wochenauftakt,Dat,Sing,Masc,,NOUN,Wochenauftakt
Wochenbeginn,Dat,Sing,Masc,,NOUN,Wochenbeginn
Wochenbericht,Dat,Sing,Masc,,NOUN,Wochenbericht
Wochenblatt,Dat,Sing,Neut,,PROPN,Wochenblatt
Wochendausgabe,Dat,Plur,Fem,,NOUN,Wochendausgaben
Wochendausgabe,Dat,Sing,Fem,,NOUN,Wochendausgabe
Wochende,Acc,Sing,Neut,,NOUN,Wochende
Wochende,Dat,Sing,Neut,,NOUN,Wochende
Wochendende,Dat,Sing,Neut,,NOUN,Wochendende
Wochendurchschnitt,Dat,Sing,Masc,,NOUN,Wochendurchschnitt
Wochenendarbeit,Dat,Sing,Fem,,NOUN,Wochenendarbeit
Wochenendausflug,Acc,Sing,Masc,,NOUN,Wochenendausflug
Wochenendausgabe,Dat,Sing,Fem,,NOUN,Wochenendausgabe
Wochenende,Acc,Sing,Neut,,NOUN,Wochenende
Wochenende,Dat,Sing,Neut,,NOUN,Wochenende
Wochenende,Acc,Plur,Neut,,NOUN,Wochenenden
Wochenende,Dat,Plur,Neut,,NOUN,Wochenenden
Wochenendeinkauf,Dat,Sing,Masc,,NOUN,Wochenendeinkauf
Wochenenden/Feiertag,Dat,Plur,Masc,,NOUN,Wochenenden/Feiertagen
Wochenendgebühr,Acc,Plur,Fem,,NOUN,Wochenendgebühren
Wochenendgespräch,Acc,Plur,Neut,,NOUN,Wochenendgespräche
Wochenendtarif,Acc,Sing,Masc,,NOUN,Wochenendtarif
Wochenendziel,Acc,Sing,Neut,,NOUN,Wochenendziel
Wochenmagazin,Dat,Plur,Neut,,NOUN,Wochenmagazinen
Wochenmitte,Dat,Sing,Fem,,NOUN,Wochenmitte
Wochenrhythmus,Dat,Sing,Masc,,NOUN,Wochenrhythmus
Wochenrückblick,Dat,Sing,Masc,,NOUN,Wochenrückblick
Wochenschau,Dat,Sing,Fem,,NOUN,Wochenschau
Wochenschau,Acc,Sing,Fem,,NOUN,Wochenschau
Wochenschau-Leser,Dat,Plur,Masc,,NOUN,Wochenschau-Lesern
Wochenschrift,Dat,Sing,Fem,,NOUN,Wochenschrift
Wochenstunde,Dat,Plur,Fem,,NOUN,Wochenstunden
Wochentag,Dat,Sing,Masc,,NOUN,Wochentag
Wochentag,Dat,Plur,Masc,,NOUN,Wochentagen
Wochenzeitschrift,Acc,Sing,Fem,,NOUN,Wochenzeitschrift
Wochenzeitung,Acc,Sing,Fem,,NOUN,Wochenzeitung
Wochenzeitung,Dat,Sing,Fem,,NOUN,Wochenzeitung
Wodan,Acc,Sing,Masc,,PROPN,Wodan
Wodkaimporteur,Acc,Sing,Masc,,NOUN,Wodkaimporteur
Wohl,Dat,Sing,Neut,,NOUN,Wohl | Wohle
Wohl,Acc,Sing,Neut,,NOUN,Wohl
Wohlbefinden,Dat,Sing,Neut,,NOUN,Wohlbefinden
Wohlbefinden,Acc,Sing,Neut,,NOUN,Wohlbefinden
Wohlergehen,Acc,Sing,Neut,,NOUN,Wohlergehen
Wohlergehen,Dat,Sing,Neut,,NOUN,Wohlergehen
Wohlfahrt,Acc,Sing,Fem,,NOUN,Wohlfahrt
Wohlfahrtsorganisation,Acc,Sing,Fem,,NOUN,Wohlfahrtsorganisation
Wohlfahrtsprogramm,Acc,Sing,Neut,,NOUN,Wohlfahrtsprogramm
Wohlfühlen,Dat,Sing,Masc,,NOUN,Wohlfühlen
Wohlfühlen,Dat,Sing,Neut,,NOUN,Wohlfühlen
Wohlstand,Acc,Sing,Masc,,NOUN,Wohlstand
Wohlstand,Dat,Sing,Masc,,NOUN,Wohlstand
Wohlstandsmodell,Acc,Sing,Neut,,NOUN,Wohlstandsmodell
Wohltat,Acc,Sing,Fem,,NOUN,Wohltat
Wohlverhalten,Acc,Sing,Neut,,NOUN,Wohlverhalten
Wohlwollen,Dat,Sing,Neut,,NOUN,Wohlwollen
Wohlwollen,Dat,Plur,Fem,,NOUN,Wohlwollen
Wohlwollen,Acc,Sing,Neut,,NOUN,Wohlwollen
Wohlwollen,Dat,,,,NOUN,Wohlwollen
Wohn-Technik,Dat,Sing,Fem,,NOUN,Wohn-Technik
Wohnadresse,Dat,Plur,Fem,,NOUN,Wohnadressen
Wohnanlage,Dat,Sing,Masc,,NOUN,Wohnanlagen
Wohnbereich,Acc,Sing,Masc,,NOUN,Wohnbereich
Wohnbevölkerung,Dat,Sing,Fem,,NOUN,Wohnbevölkerung
Wohneinheit,Dat,Plur,Fem,,NOUN,Wohneinheiten
Wohneinheit,Dat,Sing,Fem,,NOUN,Wohneinheit
Wohnentwurf,Dat,Sing,Masc,,NOUN,Wohnentwurf
Wohnform,Acc,Plur,Fem,,NOUN,Wohnformen
Wohngebiet,Dat,Sing,Neut,,NOUN,Wohngebiet
Wohngebiet,Acc,Sing,Neut,,NOUN,Wohngebiet
Wohngebiet,Dat,Plur,Neut,,NOUN,Wohngebieten
Wohngebäude,Dat,Plur,Neut,,NOUN,Wohngebäuden
Wohngeld,Dat,Sing,Neut,,NOUN,Wohngeld
Wohngemeinde,Dat,Sing,Fem,,NOUN,Wohngemeinde
Wohngemeinschaft,Dat,Plur,Fem,,NOUN,Wohngemeinschaften
Wohngemeinschaft,Acc,Sing,Fem,,NOUN,Wohngemeinschaft
Wohnhaus,Dat,Plur,Neut,,NOUN,Wohnhäusern
Wohnhaus,Acc,Sing,Neut,,NOUN,Wohnhaus
Wohnhausanlagen,Acc,Plur,Fem,,NOUN,Wohnhausanlagen
Wohnheim,Dat,Plur,Neut,,NOUN,Wohnheimen
Wohnheim,Acc,Plur,Neut,,NOUN,Wohnheime
Wohnlage,Acc,Plur,Fem,,NOUN,Wohnlagen
Wohnlösung,Dat,Plur,Fem,,NOUN,Wohnlösungen
Wohnmobil,Dat,Sing,Neut,,NOUN,Wohnmobil
Wohnmobile,Acc,Plur,Neut,,NOUN,Wohnmobile
Wohnmobilhersteller,Acc,Sing,Masc,,NOUN,Wohnmobilhersteller
Wohnort,Dat,Sing,Masc,,NOUN,Wohnort
Wohnort,Acc,Sing,Masc,,NOUN,Wohnort
Wohnquartier,Acc,Sing,Neut,,NOUN,Wohnquartier
Wohnraum,Dat,Sing,Masc,,NOUN,Wohnraum
Wohnraum,Dat,Plur,Masc,,NOUN,Wohnräumen
Wohnsiedlung,Acc,Plur,Fem,,NOUN,Wohnsiedlungen
Wohnsiedlung,Dat,Plur,Fem,,NOUN,Wohnsiedlungen
Wohnsitz,Acc,Sing,Masc,,NOUN,Wohnsitz
Wohnsitz,Dat,Sing,Masc,,NOUN,Wohnsitz
Wohnstift,Dat,Sing,Neut,,NOUN,Wohnstift
Wohnstube,Acc,Plur,Fem,,NOUN,Wohnstuben
Wohnung,Dat,Sing,Fem,,NOUN,Wohnung
Wohnung,Acc,Sing,Fem,,NOUN,Wohnung
Wohnung,Acc,Plur,Fem,,NOUN,Wohnungen
Wohnung,Dat,Plur,Fem,,NOUN,Wohnungen
Wohnungsbau,Dat,Sing,Masc,,NOUN,Wohnungsbau
Wohnungsbaugesellschaft,Acc,Plur,Fem,,NOUN,Wohnungsbaugesellschaften
Wohnungseigentumspraxis,Dat,Sing,Fem,,NOUN,Wohnungseigentumspraxis
Wohnungsinhaber,Dat,Plur,Masc,,NOUN,Wohnungsinhabern
Wohnungsmarkt,Acc,Sing,Masc,,NOUN,Wohnungsmarkt
Wohnungsmarkt,Dat,Sing,Masc,,NOUN,Wohnungsmarkt
Wohnungspolitik,Acc,Sing,Fem,,NOUN,Wohnungspolitik
Wohnungssuchdienst,Acc,Sing,Masc,,NOUN,Wohnungssuchdienst
Wohnungsunternehmen,Dat,Plur,Neut,,NOUN,Wohnungsunternehmen
Wohnzimmer,Dat,Sing,Neut,,NOUN,Wohnzimmer
Wohnzimmer,Acc,Sing,Neut,,NOUN,Wohnzimmer
Wohnzimmer,Acc,Plur,Neut,,NOUN,Wohnzimmer
Wohnzimmer-Mattscheibe,Acc,Sing,Fem,,NOUN,Wohnzimmer-Mattscheibe
Wohnzimmeranlage,Dat,Sing,Fem,,NOUN,Wohnzimmeranlage
Wohnzimmeratmosphäre,Dat,Sing,Fem,,NOUN,Wohnzimmeratmosphäre
Wohnzimmercouch,Dat,Sing,Fem,,NOUN,Wohnzimmercouch
Wohnzimmerschrank,Dat,Sing,Masc,,NOUN,Wohnzimmerschrank
Wohnzweck,Dat,Plur,Masc,,NOUN,Wohnzwecken
Wohung,Dat,,,,NOUN,Wohung
Woiwoden,Acc,Sing,Masc,,PROPN,Woiwoden
Woiwodschaft,Dat,Sing,Fem,,NOUN,Woiwodschaft
Woiwodschaft,Acc,Sing,Fem,,NOUN,Woiwodschaft
Wojewodschaft,Dat,Sing,Fem,,NOUN,Wojewodschaft
Wolf,Dat,Sing,,,PROPN,Wolf
Wolf,Acc,Sing,Masc,,NOUN,Wolf
Wolf,Dat,Sing,Masc,,PROPN,Wolf
Wolf,Dat,Sing,Masc,,NOUN,Wolf
Wolfen,Dat,Sing,Neut,,PROPN,Wolfen
Wolfenbüttel,Dat,Sing,Neut,,PROPN,Wolfenbüttel
Wolfenstein,Dat,Sing,,,PROPN,Wolfenstein
Wolfertschwenden,Dat,Plur,Neut,,PROPN,Wolfertschwenden
Wolff,Acc,Sing,Masc,,PROPN,Wolff
Wolfgang,Dat,Sing,Masc,,PROPN,Wolfgang
Wolfgang,Acc,Sing,Masc,,PROPN,Wolfgang
Wolfowitz,Dat,Sing,Masc,,PROPN,Wolfowitz
Wolfram,Dat,Sing,Masc,,PROPN,Wolfram
Wolfsburg,Dat,Sing,Neut,,PROPN,Wolfsburg
Wolfsburg,Dat,Sing,Fem,,NOUN,Wolfsburg
Wolgodonsk,Dat,Sing,Neut,,PROPN,Wolgodonsk
Wolhynien,Acc,Sing,Neut,,PROPN,Wolhynien
Wolke,Dat,Plur,Fem,,NOUN,Wolken
Wolke,Dat,Sing,Fem,,NOUN,Wolke
Wolke,Acc,Plur,Fem,,NOUN,Wolken
Wolkendecke,Acc,Sing,Fem,,NOUN,Wolkendecke
Wolkenhöhe,Dat,Sing,Fem,,NOUN,Wolkenhöhe
Wolkenkratzer,Dat,Plur,Masc,,NOUN,Wolkenkratzern
Wolkenverteilung,Dat,Sing,Fem,,NOUN,Wolkenverteilung
Wolle,Acc,Sing,Fem,,NOUN,Wolle
Wollschafen,Dat,Plur,Masc,,NOUN,Wollschafen
Wollsocke,Acc,Plur,Fem,,NOUN,Wollsocken
Wollust,Acc,,,,NOUN,Wollust
Wollwaschprogramm,Acc,Sing,Neut,,NOUN,Wollwaschprogramm
Woltering,Dat,Sing,Masc,,PROPN,Woltering
Woltmann,Dat,Sing,Masc,,NOUN,Woltmann
Women,Dat,Sing,Fem,,PROPN,Women
Wonderland,Dat,Sing,,,PROPN,Wonderland
Woodland,Dat,Sing,Neut,,PROPN,Woodland
Woods,Dat,Sing,,,PROPN,Woods
Woodstock,Acc,Sing,Masc,,NOUN,Woodstock
Woody,Acc,Sing,Masc,,PROPN,Woody
Woolgar,Dat,Sing,Masc,,PROPN,Woolgar
Worcella,Dat,Sing,Fem,,PROPN,Worcella
Word,Dat,,,,NOUN,Word
Word,Acc,Sing,Neut,,NOUN,Word
Word,Acc,Sing,,,PROPN,Word
Word,Dat,Sing,,,PROPN,Word
Word-7.0-Format,Dat,Sing,Neut,,NOUN,Word-7.0-Format
Word-97-Format,Acc,Sing,Neut,,NOUN,Word-97-Format
Word-Dokument,Acc,Sing,Neut,,NOUN,Word-Dokument
Word-Format,Dat,Sing,Neut,,NOUN,Word-Format
Word-Version,Acc,Plur,Fem,,NOUN,Word-Versionen
WordPerfect,Dat,Sing,,,PROPN,WordPerfect
WordPerfect,Acc,Sing,,,PROPN,WordPerfect
WordPerfect-Suite,Acc,Sing,Fem,,NOUN,WordPerfect-Suite
Wordperfect,Acc,Sing,,,PROPN,Wordperfect
Wordscouts,Dat,,,,NOUN,Wordscouts
Woreda,Dat,Sing,Fem,,PROPN,Woreda
Workaround,Dat,Sing,Masc,,NOUN,Workaround
Workflow-Anwendung,Dat,Plur,Fem,,NOUN,Workflow-Anwendungen
Workflow-Bearbeiter,Acc,Sing,Masc,,NOUN,Workflow-Bearbeiter
Workflow-Kompetenzzentrum,Acc,Sing,Neut,,NOUN,Workflow-Kompetenzzentrum
Workflow-Lösung,Acc,Plur,Fem,,NOUN,Workflow-Lösungen
Workflow-System,Acc,Plur,Neut,,NOUN,Workflow-Systeme
Workflows,Acc,Plur,,,NOUN,Workflows
Workflows,Acc,Sing,Masc,,NOUN,Workflows
Workgroup-Computer,Dat,Plur,Masc,,NOUN,Workgroup-Computern
Workgroup-Server,Acc,Plur,Masc,,NOUN,Workgroup-Server
Workshop,Dat,Plur,Masc,,NOUN,Workshops
Workshop,Dat,Sing,Masc,,NOUN,Workshop
Workshop,Acc,Sing,Masc,,NOUN,Workshop
Workshop,Acc,Plur,Masc,,NOUN,Workshops
Workstation,Dat,Plur,Fem,,NOUN,Workstations
Workstation,Acc,Plur,Fem,,NOUN,Workstations
Workstation,Dat,Sing,Fem,,NOUN,Workstation
Workstation,Acc,Sing,Fem,,NOUN,Workstation
Workstation-Anwendung,Dat,Plur,Fem,,NOUN,Workstation-Anwendungen
Workstation-Bereich,Dat,Sing,Masc,,NOUN,Workstation-Bereich
Workstation-Grafik,Acc,Sing,Fem,,NOUN,Workstation-Grafik
Workstation-Hersteller,Dat,Plur,Masc,,NOUN,Workstation-Herstellern
Workstation-Linie,Acc,Sing,Fem,,NOUN,Workstation-Linie
Workstation-Markt,Dat,Sing,Masc,,NOUN,Workstation-Markt
Workstation-Markt,Acc,Sing,Masc,,NOUN,Workstation-Markt
Workstation-Prozessor,Dat,Plur,Masc,,NOUN,Workstation-Prozessoren
Workstation-Seite,Dat,Sing,Fem,,NOUN,Workstation-Seite
Workstation-System,Acc,Plur,Neut,,NOUN,Workstation-Systeme
Workstation-Version,Acc,Sing,Fem,,NOUN,Workstation-Version
Workstation-Vetter,Acc,Sing,Masc,,NOUN,Workstation-Vetter
Workstation/Server-Markt,Acc,Sing,Masc,,NOUN,Workstation/Server-Markt
Workstation/Server-Version,Dat,Sing,Fem,,NOUN,Workstation/Server-Version
World,Dat,Sing,Fem,,PROPN,World
World,Acc,Sing,Neut,,PROPN,World
World,Dat,Sing,Masc,,PROPN,World
World,Dat,Sing,,,PROPN,World
